 episode               m      robot_x      robot_y      goal_x       goal_y      g      f    t_h    t_m    t_s     ep
      81      51564   -3.085e-01   -1.183e+00    5.000e-01   -1.500e+00   0   1          1   20   04    2.620e-01
      82      51624    7.095e-01   -2.566e-01    6.000e-01    0.000e+00   1   0          1   20   25    2.649e-01
      82      51710    1.526e+00   -1.799e+00    1.800e+00   -1.800e+00   1   0          1   20   53    2.649e-01
      82      51750   -1.067e+00   -7.819e-01   -1.300e+00   -9.000e-01   1   0          1   20   57    2.649e-01
      82      51790   -1.865e-01   -1.195e+00    5.000e-01   -1.500e+00   0   1          1   21   10    2.649e-01
      83      51820   -6.212e-01    2.548e-01   -5.000e-01    5.000e-01   1   0          1   21   22    2.679e-01
      83      51922    1.803e+00    1.347e+00    2.000e+00    1.500e+00   1   0          1   22   00    2.679e-01
      83      52010   -1.770e+00   -8.167e-01   -2.000e+00   -8.000e-01   1   0          1   22   09    2.679e-01
      83      52089    1.683e+00   -3.957e-01    1.900e+00   -5.000e-01   1   0          1   22   39    2.679e-01
      83      52325   -2.038e-01    1.342e+00   -1.000e-01    1.600e+00   1   0          1   23   00    2.679e-01
      83      52613    1.532e+00   -1.739e+00    1.800e+00   -1.800e+00   1   0          1   23   26    2.679e-01
      83      52645   -6.367e-02   -1.199e+00    7.000e-01   -1.900e+00   0   1          1   23   39    2.679e-01
      84      52673   -5.890e-01    2.871e-01   -5.000e-01    5.000e-01   1   0          1   23   50    2.711e-01
      84      52793   -1.064e+00   -1.754e+00   -1.000e+00   -2.000e+00   1   0          1   24   00    2.711e-01
      84      52877    1.710e+00   -3.877e-01    1.900e+00   -5.000e-01   1   0          1   24   28    2.711e-01
      84      52905   -1.067e+00   -8.112e-01   -1.300e+00   -9.000e-01   1   0          1   24   31    2.711e-01
      84      52939   -1.467e-01   -1.217e+00    5.000e-01   -1.500e+00   0   1          1   24   42    2.711e-01
      85      52967   -6.335e-01    2.452e-01   -5.000e-01    5.000e-01   1   0          1   24   53    2.743e-01
      85      53003   -4.183e-02   -1.249e+00    7.000e-01   -1.900e+00   0   1          1   25   06    2.743e-01
      87      53040   -6.670e-02   -1.215e+00    5.000e-01   -1.500e+00   0   1          1   25   19    2.811e-01
      88      53068   -3.533e-01   -1.227e+00    0.000e+00   -1.000e+00   0   1          1   25   30    2.846e-01
      90      53108   -2.901e-01   -1.214e+00    5.000e-01   -1.500e+00   0   1          1   25   46    2.920e-01
      92      53192    1.715e+00   -3.032e-01    1.900e+00   -5.000e-01   1   0          1   26   14    2.999e-01
      92      53220   -1.062e+00   -8.397e-01   -1.300e+00   -9.000e-01   1   0          1   26   17    2.999e-01
      92      53400   -9.868e-01    7.259e-01   -1.000e+00    1.000e+00   1   0          1   26   32    2.999e-01
      92      53428   -1.026e+00   -7.787e-01   -1.300e+00   -9.000e-01   1   0          1   26   35    2.999e-01
      92      53490    8.217e-01   -1.768e-01    6.000e-01    0.000e+00   1   0          1   26   56    2.999e-01
      92      53642   -6.814e-01    2.721e-01   -5.000e-01    5.000e-01   1   0          1   27   10    2.999e-01
      92      53742    1.664e+00   -3.244e-01    1.900e+00   -5.000e-01   1   0          1   27   44    2.999e-01
      92      53778   -1.077e+00   -7.289e-01   -1.300e+00   -9.000e-01   1   0          1   27   47    2.999e-01
      92      53966    2.707e-01   -1.308e+00    5.000e-01   -1.500e+00   1   0          1   28   03    2.999e-01
      92      54178    6.071e-01   -2.504e-01    6.000e-01    0.000e+00   1   0          1   28   22    2.999e-01
      93      54283   -2.230e-01    1.330e+00   -1.000e-01    1.600e+00   1   0          1   28   59    3.040e-01
      93      54300   -1.246e+00   -4.348e-01    1.900e+00   -5.000e-01   0   1          1   29   05    3.040e-01
      95      54332   -2.868e-01   -1.080e+00    0.000e+00   -1.000e+00   1   0          1   29   17    3.126e-01
      95      54441    1.771e+00    1.382e+00    2.000e+00    1.500e+00   1   0          1   29   52    3.126e-01
      95      54601   -9.347e-01    7.659e-01   -1.000e+00    1.000e+00   1   0          1   30   06    3.126e-01
      95      54638   -2.399e-01   -1.221e+00    7.000e-01   -1.900e+00   0   1          1   30   19    3.126e-01
      96      54664   -1.042e+00   -1.761e+00   -1.000e+00   -2.000e+00   1   0          1   30   29    3.172e-01
      96      54692   -1.061e+00   -7.679e-01   -1.300e+00   -9.000e-01   1   0          1   30   32    3.172e-01
      96      54797    1.756e+00    1.351e+00    2.000e+00    1.500e+00   1   0          1   31   06    3.172e-01
      96      54860    7.449e-01   -2.486e-01    6.000e-01    0.000e+00   1   0          1   31   27    3.172e-01
      96      55064    5.138e-01   -1.721e+00    7.000e-01   -1.900e+00   1   0          1   31   45    3.172e-01
      96      55099   -3.233e-01   -1.245e+00    5.000e-01   -1.500e+00   0   1          1   31   56    3.172e-01
      97      55139   -1.009e+00    7.797e-01   -1.000e+00    1.000e+00   1   0          1   32   12    3.218e-01
      97      55181   -8.524e-02    6.288e-01    2.000e-01    1.500e+00   0   1          1   32   28    3.218e-01
      98      55239    4.931e-01   -1.701e+00    7.000e-01   -1.900e+00   1   0          1   32   47    3.266e-01
      98      55338    1.754e+00   -3.443e-01    1.900e+00   -5.000e-01   1   0          1   33   19    3.266e-01
      98      55377   -7.163e-02   -1.252e+00    5.000e-01   -1.500e+00   0   1          1   33   32    3.266e-01
     100      55385   -1.030e+00   -8.439e-01   -1.300e+00   -9.000e-01   1   0          1   33   36    3.367e-01
     100      55453    1.010e+00   -8.230e-01    1.900e+00   -5.000e-01   0   1          1   33   59    3.367e-01
     101      55476   -1.750e+00   -7.981e-01   -2.000e+00   -8.000e-01   1   0          1   34   08    3.419e-01
     101      55577    1.777e+00    1.390e+00    2.000e+00    1.500e+00   1   0          1   34   43    3.419e-01
     101      55636    5.124e-01   -2.504e-01    6.000e-01    0.000e+00   1   0          1   35   03    3.419e-01
     101      55653   -1.339e+00   -5.104e-01   -1.000e-01    1.600e+00   0   1          1   35   09    3.419e-01
     103      55687   -2.383e-01   -1.062e+00    0.000e+00   -1.000e+00   1   0          1   35   22    3.529e-01
     103      55719   -1.023e+00   -8.346e-01   -1.300e+00   -9.000e-01   1   0          1   35   25    3.529e-01
     103      55795    8.848e-01    7.378e-02    6.000e-01    0.000e+00   1   0          1   35   50    3.529e-01
     103      55824   -3.188e-01   -1.233e+00    7.000e-01   -1.900e+00   0   1          1   36   00    3.529e-01
     105      55885    3.183e-02    1.255e+00    2.000e-01    1.500e+00   1   0          1   36   23    3.646e-01
     105      56017   -2.988e-01   -1.001e+00    0.000e+00   -1.000e+00   1   0          1   36   36    3.646e-01
     105      56117    1.827e+00    1.345e+00    2.000e+00    1.500e+00   1   0          1   37   12    3.646e-01
     105      56168   -2.654e-02    7.615e-01    5.000e-01    1.800e+00   0   1          1   37   30    3.646e-01
     107      56225   -2.024e-01    1.342e+00   -1.000e-01    1.600e+00   1   0          1   37   51    3.771e-01
     107      56322    1.713e+00   -3.567e-01    1.900e+00   -5.000e-01   1   0          1   38   23    3.771e-01
     107      56339   -1.241e+00   -3.709e-01   -1.900e+00    1.100e+00   0   1          1   38   30    3.771e-01
     109      56357   -1.260e+00   -3.866e-01    2.000e-01    1.500e+00   0   1          1   38   37    3.903e-01
     110      56390   -3.986e-01   -1.266e+00    1.800e+00   -1.800e+00   0   1          1   38   49    3.972e-01
     112      56397   -1.067e+00   -8.347e-01   -1.300e+00   -9.000e-01   1   0          1   38   53    4.117e-01
     112      56577   -1.013e+00    7.523e-01   -1.000e+00    1.000e+00   1   0          1   39   09    4.117e-01
     112      56626   -1.667e-02    4.951e-01    2.000e+00    1.500e+00   0   1          1   39   26    4.117e-01
     113      56681   -2.188e-01    1.340e+00   -1.000e-01    1.600e+00   1   0          1   39   47    4.192e-01
     113      56720    1.338e-02   -2.955e-01    6.000e-01    0.000e+00   0   1          1   40   01    4.192e-01
     115      56758   -1.256e+00    5.154e-01   -1.000e+00    1.000e+00   0   1          1   40   15    4.351e-01
     116      56784   -1.161e+00   -1.796e+00   -1.000e+00   -2.000e+00   1   0          1   40   25    4.434e-01
     116      56838    2.850e-01   -1.336e+00    5.000e-01   -1.500e+00   1   0          1   40   43    4.434e-01
     116      56946   -1.053e+00   -1.724e+00   -1.000e+00   -2.000e+00   1   0          1   40   53    4.434e-01
     116      57005   -1.965e-02    4.571e-01    2.000e+00    1.500e+00   0   1          1   41   12    4.434e-01
     117      57011   -1.052e+00   -7.832e-01   -1.300e+00   -9.000e-01   1   0          1   41   16    4.520e-01
     117      57095   -1.703e+00   -7.812e-01   -2.000e+00   -8.000e-01   1   0          1   41   24    4.520e-01
     117      57279   -8.633e-01    7.616e-01   -1.000e+00    1.000e+00   1   0          1   41   40    4.520e-01
     117      57337   -2.582e-02    5.956e-01    2.000e+00    1.500e+00   0   1          1   41   58    4.520e-01
     118      57404    9.960e-01   -1.376e+00    1.800e+00   -1.800e+00   0   1          1   42   22    4.608e-01
     119      57443   -2.902e-01   -9.717e-01    0.000e+00   -1.000e+00   1   0          1   42   36    4.699e-01
     119      57480    1.310e-02   -1.249e-01    1.900e+00   -5.000e-01   0   1          1   42   50    4.699e-01
     120      57521   -6.778e-01    3.267e-01   -5.000e-01    5.000e-01   1   0          1   43   03    4.793e-01
     120      57801    5.308e-02    1.306e+00    2.000e-01    1.500e+00   1   0          1   43   24    4.793e-01
     120      58053   -1.639e+00    9.741e-01   -1.900e+00    1.100e+00   1   0          1   43   44    4.793e-01
     120      58233   -9.796e-01    7.513e-01   -1.000e+00    1.000e+00   1   0          1   43   59    4.793e-01
     120      58275   -3.210e-01   -1.227e+00    1.800e+00   -1.800e+00   0   1          1   44   11    4.793e-01
     122      58314   -1.259e+00    3.347e-01   -1.000e+00    1.000e+00   0   1          1   44   24    4.989e-01
     124      58323   -1.056e+00   -8.251e-01   -1.300e+00   -9.000e-01   1   0          1   44   28    5.198e-01
     124      58366   -1.261e+00    4.799e-01   -1.900e+00    1.100e+00   0   1          1   44   43    5.198e-01
     126      58452    1.665e+00   -3.350e-01    1.900e+00   -5.000e-01   1   0          1   45   10    5.419e-01
     126      58572   -1.089e+00   -1.766e+00   -1.000e+00   -2.000e+00   1   0          1   45   21    5.419e-01
     126      58900   -2.138e-01    1.363e+00   -1.000e-01    1.600e+00   1   0          1   45   41    5.419e-01
     126      59096   -6.310e-01    2.592e-01   -5.000e-01    5.000e-01   1   0          1   45   52    5.419e-01
     126      59152   -2.626e-01   -1.202e+00    7.000e-01   -1.900e+00   0   1          1   46   05    5.419e-01
     127      59195   -6.342e-01    2.440e-01   -5.000e-01    5.000e-01   1   0          1   46   17    5.536e-01
     127      59523   -2.351e-01    1.361e+00   -1.000e-01    1.600e+00   1   0          1   46   38    5.536e-01
     127      59575   -3.257e-01   -1.191e+00    5.000e-01   -1.500e+00   0   1          1   46   52    5.536e-01
     129      59642   -9.665e-01    7.343e-01   -1.000e+00    1.000e+00   1   0          1   47   08    5.779e-01
     129      59758    1.088e+00   -1.650e+00    1.800e+00   -1.800e+00   0   1          1   47   35    5.779e-01
     130      59822   -1.284e+00    6.128e-01   -1.900e+00    1.100e+00   0   1          1   47   50    5.906e-01
     131      59865   -6.506e-01    2.481e-01   -5.000e-01    5.000e-01   1   0          1   48   01    6.037e-01
     131      59901   -1.038e+00   -8.291e-01   -1.300e+00   -9.000e-01   1   0          1   48   03    6.037e-01
     131      59978   -2.864e-02    5.473e-01    5.000e-01    1.800e+00   0   1          1   48   20    6.037e-01
     132      60023   -4.017e-01   -1.363e+00    5.000e-01   -1.500e+00   0   1          1   48   31    6.172e-01
     133      60057   -1.253e+00   -1.863e-02   -1.900e+00    1.100e+00   0   1          1   48   41    6.311e-01
     135      60174    3.671e-01    1.561e+00    5.000e-01    1.800e+00   1   0          1   49   07    6.603e-01
     135      60233   -1.376e-02   -3.166e-01    6.000e-01    0.000e+00   0   1          1   49   20    6.603e-01
     136      60244   -1.044e+00   -7.699e-01   -1.300e+00   -9.000e-01   1   0          1   49   24    6.756e-01
     136      60300   -1.264e+00    3.752e-01   -1.900e+00    1.100e+00   0   1          1   49   37    6.756e-01
     137      60351   -1.156e+00   -1.773e+00   -1.000e+00   -2.000e+00   1   0          1   49   48    6.913e-01
     137      60735    3.948e-02    1.265e+00    2.000e-01    1.500e+00   1   0          1   50   09    6.913e-01
     137      60939   -6.405e-01    2.667e-01   -5.000e-01    5.000e-01   1   0          1   50   20    6.913e-01
     137      61311   -1.917e-01    1.331e+00   -1.000e-01    1.600e+00   1   0          1   50   40    6.913e-01
     137      61362   -1.704e-02    3.579e-02    2.000e+00    1.500e+00   0   1          1   50   52    6.913e-01
     139      61423   -9.872e-01    7.347e-01   -1.000e+00    1.000e+00   1   0          1   51   06    7.243e-01
     139      61463   -1.048e+00   -8.092e-01   -1.300e+00   -9.000e-01   1   0          1   51   09    7.243e-01
     139      61915    3.477e-01    1.626e+00    5.000e-01    1.800e+00   1   0          1   51   33    7.243e-01
     139      62053   -2.950e-01    7.093e-01   -5.000e-01    5.000e-01   1   0          1   52   02    7.243e-01
     139      62114    3.896e-02   -4.092e-01    6.000e-01    0.000e+00   0   1          1   52   16    7.243e-01
     140      62135   -1.291e+00   -4.359e-01   -1.900e+00    1.100e+00   0   1          1   52   22    7.415e-01
     141      62145   -1.021e+00   -8.401e-01   -1.300e+00   -9.000e-01   1   0          1   52   25    7.593e-01
     141      62198   -2.928e-02   -2.316e-01    6.000e-01    0.000e+00   0   1          1   52   37    7.593e-01
     143      62208   -1.035e+00   -8.124e-01   -1.300e+00   -9.000e-01   1   0          1   52   41    7.965e-01
     143      62272   -1.207e-02    5.675e-02    2.000e+00    1.500e+00   0   1          1   52   55    7.965e-01
     144      62320   -4.540e-01   -1.425e+00    5.000e-01   -1.500e+00   0   1          1   53   06    8.160e-01
     145      62364   -4.463e-01   -1.419e+00    1.800e+00   -1.800e+00   0   1          1   53   17    8.361e-01
     147      62415   -3.857e-01   -1.279e+00    5.000e-01   -1.500e+00   0   1          1   53   30    8.781e-01
     148      62498   -6.585e-01    1.346e+00    5.000e-01    1.800e+00   0   1          1   53   48    9.001e-01
     149      62546   -3.717e-01   -1.304e+00    0.000e+00   -1.000e+00   0   1          1   53   59    9.228e-01
     150      62603   -1.727e-02    9.716e-02    2.000e+00    1.500e+00   0   1          1   54   12    9.462e-01
